zone,year,fhv,fhvhv,green,yellow,medallion_trips,total_trips,aggregator_share,log_medallion_trips,log_aggregator_trips,borough
31,2023,729.0,88538.0,73.0,200.0,273.0,89540.0,0.9888094706276525,5.60947179518496,11.391187117370512,Bronx
31,2024,1198.0,102078.0,83.0,331.0,414.0,103690.0,0.9844536599479217,6.025865973825314,11.533492505910193,Bronx
31,2025,1240.0,105773.0,78.0,1029.0,1107.0,108120.0,0.9782926378098409,7.009408932708637,11.569050567349949,Bronx
32,2019,50052.0,510684.0,8798.0,2973.0,11771.0,572507.0,0.8920135474326079,9.37339415841248,13.143506282597276,Bronx
32,2020,7931.0,472232.0,2977.0,2300.0,5277.0,485440.0,0.9727916941331576,8.571113033405668,13.065225669232369,Bronx
32,2021,6657.0,500049.0,2270.0,2180.0,4450.0,511156.0,0.9782708214322047,8.400659375160286,13.122461372602643,Bronx
32,2022,6968.0,504335.0,96.0,508.0,604.0,511907.0,0.9852082507174155,6.403574197934815,13.130996008789586,Bronx
32,2023,4924.0,548099.0,75.0,983.0,1058.0,554081.0,0.9892037445788612,6.964135612418245,13.21421120654796,Bronx
32,2024,7697.0,579663.0,41.0,1782.0,1823.0,589183.0,0.9838420321020803,7.508238774678663,13.270202179173895,Bronx
32,2025,14841.0,611915.0,141.0,5731.0,5872.0,632628.0,0.9672587998001986,8.677950570294351,13.32434866295962,Bronx
33,2019,108330.0,1161553.0,144455.0,83005.0,227460.0,1497343.0,0.7757427656856178,12.334729677738435,13.965268460801576,Brooklyn
33,2020,7395.0,618609.0,30969.0,19524.0,50493.0,676497.0,0.9144297757417993,10.829589991794276,13.335228688108842,Brooklyn
33,2021,6528.0,805235.0,12798.0,19718.0,32516.0,844279.0,0.9537546237677356,10.389487554866463,13.59888943926459,Brooklyn
33,2022,13543.0,992145.0,11022.0,23988.0,35010.0,1040698.0,0.9533457352661386,10.463389013948712,13.807624544940149,Brooklyn
33,2023,12600.0,1078444.0,7396.0,17985.0,25381.0,1116425.0,0.9659798015988534,10.141756141595407,13.891029819494777,Brooklyn
33,2024,12874.0,1142782.0,5975.0,28120.0,34095.0,1189751.0,0.9605219915763886,10.436906024954753,13.94897619842717,Brooklyn
33,2025,16334.0,1157078.0,5371.0,51237.0,56608.0,1230020.0,0.9406985252272321,10.943905596959512,13.961408419633813,Brooklyn
34,2019,16874.0,190438.0,2035.0,1923.0,3958.0,211270.0,0.9013963175084015,8.28349412616251,12.15708196125793,Brooklyn
34,2020,307.0,115386.0,1067.0,1874.0,2941.0,118634.0,0.9726216767537131,7.9865049385539955,11.656038308538902,Brooklyn
34,2021,153.0,143578.0,327.0,708.0,1035.0,144766.0,0.9917936532058632,6.942156705699469,11.874633720516812,Brooklyn
34,2022,526.0,179589.0,293.0,980.0,1273.0,181388.0,0.9900820340926633,7.149131598557407,12.098426185758512,Brooklyn
34,2023,1572.0,177991.0,176.0,687.0,863.0,180426.0,0.9865041623712769,6.760414691083428,12.08948826619818,Brooklyn
34,2024,1587.0,228321.0,310.0,2395.0,2705.0,232613.0,0.98154875264925,7.902857191280582,12.338507812518872,Brooklyn
34,2025,1260.0,213478.0,548.0,6868.0,7416.0,222154.0,0.9609460104252006,8.91139510724569,12.27128906184488,Brooklyn
35,2019,114254.0,1275153.0,24630.0,9870.0,34500.0,1423907.0,0.8955310985900062,10.448714603019452,14.05857672937524,Brooklyn
35,2020,17975.0,1243941.0,8746.0,8954.0,17700.0,1279616.0,0.9721205424127238,9.78131991856192,14.033795123503802,Brooklyn
35,2021,14739.0,1298277.0,6082.0,7434.0,13516.0,1326532.0,0.9787000992060501,9.511629447834181,14.076548558717342,Brooklyn
35,2022,27031.0,1224278.0,325.0,1479.0,1804.0,1253113.0,0.9769893058327541,7.4977617006225685,14.017861840448623,Brooklyn
35,2023,19193.0,1370354.0,285.0,2857.0,3142.0,1392689.0,0.9839626793921686,8.052614818815567,14.13057965858687,Brooklyn
35,2024,23246.0,1430560.0,259.0,10931.0,11190.0,1464996.0,0.9764941337723789,9.322775801305971,14.173576533969145,Brooklyn
35,2025,36645.0,1463120.0,575.0,29209.0,29784.0,1529549.0,0.9565695508937602,10.301726615552553,14.196081699878457,Brooklyn
36,2019,200490.0,1942199.0,14577.0,7438.0,22015.0,2164704.0,0.8972122747498041,9.999479318189854,14.479331394262225,Brooklyn
36,2020,11370.0,1165678.0,3014.0,3107.0,6121.0,1183169.0,0.9852168202513758,8.71948076085107,13.968813449949527,Brooklyn
36,2021,4246.0,1345031.0,1643.0,3753.0,5396.0,1354673.0,0.9928824151658739,8.593413217327646,14.111927619079605,Brooklyn
36,2022,8078.0,1672631.0,1035.0,3272.0,4307.0,1685016.0,0.9926499214250785,8.36799688505411,14.329908393776702,Brooklyn
36,2023,14327.0,1820059.0,1009.0,3111.0,4120.0,1838506.0,0.9899663096013829,8.323608442343572,14.414379476109957,Brooklyn
36,2024,11946.0,1918392.0,489.0,8169.0,8658.0,1938996.0,0.9893738821534444,9.066239028001926,14.466997893104907,Brooklyn
36,2025,11687.0,1957632.0,384.0,35921.0,36305.0,2005624.0,0.9760712875394391,10.499710751814348,14.487246137523787,Brooklyn
37,2019,236671.0,2564040.0,17167.0,14344.0,31511.0,2832222.0,0.9053103888042675,10.358091970204585,14.757094697525034,Brooklyn
37,2020,10757.0,1774134.0,5407.0,8425.0,13832.0,1798723.0,0.9863297461588026,9.534740027363126,14.388822974511964,Brooklyn
37,2021,9785.0,2059589.0,3077.0,7152.0,10229.0,2079603.0,0.9903760477360343,9.232982102457008,14.538017006296979,Brooklyn
37,2022,19334.0,2346310.0,1168.0,4762.0,5930.0,2371574.0,0.9893471593127602,8.68777949199177,14.668354439278309,Brooklyn
37,2023,26489.0,2507437.0,653.0,4451.0,5104.0,2539030.0,0.9875570591918961,8.537779825024625,14.734771673876477,Brooklyn
37,2024,22983.0,2586739.0,263.0,12783.0,13046.0,2622768.0,0.9862629862801437,9.476236852356042,14.765908567017835,Brooklyn
37,2025,26380.0,2691100.0,364.0,56920.0,57284.0,2774764.0,0.9698482465535808,10.955776631598594,14.80546058992532,Brooklyn
38,2019,16720.0,189900.0,4496.0,2238.0,6734.0,213354.0,0.8900700244663798,8.814924599721019,12.154252896800378,Queens
38,2020,1831.0,159928.0,1638.0,1590.0,3228.0,164987.0,0.9693369780649385,8.07961802938984,11.98247899293558,Queens
38,2021,1423.0,203532.0,881.0,1465.0,2346.0,207301.0,0.9818187080621897,7.76046702921342,12.223578519659839,Queens
38,2022,3313.0,222324.0,76.0,786.0,862.0,226499.0,0.9815672475375167,6.759255270663693,12.311891056338013,Queens
38,2023,2354.0,255837.0,28.0,1132.0,1160.0,259351.0,0.9864507944831522,7.05617528410041,12.452295801920231,Queens
38,2024,5953.0,283401.0,25.0,2033.0,2058.0,291412.0,0.972509711336527,7.629489916393995,12.554618134814001,Queens
38,2025,8746.0,314988.0,131.0,4245.0,4376.0,328110.0,0.9600073146200969,8.383890344101816,12.660289821844033,Queens
39,2019,146094.0,1602617.0,24594.0,10183.0,34777.0,1783488.0,0.8985858048946783,10.456711527718735,14.28714847603223,Brooklyn
39,2020,17569.0,1348985.0,8820.0,8419.0,17239.0,1383793.0,0.9748459487799115,9.754929537894979,14.114863015780408,Brooklyn
39,2021,26239.0,1497466.0,6004.0,7396.0,13400.0,1537105.0,0.9742119113528354,9.503009985939002,14.219284904206477,Brooklyn
39,2022,37484.0,1469419.0,175.0,2266.0,2441.0,1509344.0,0.9735481109674137,7.80016307039296,14.20037764253252,Brooklyn
39,2023,24319.0,1637886.0,242.0,3599.0,3841.0,1666046.0,0.9830977055855601,8.253488028345904,14.308916943903567,Brooklyn
39,2024,27663.0,1738007.0,89.0,14528.0,14617.0,1780287.0,0.9762510202006756,9.589940513889292,14.368249612417316,Brooklyn
39,2025,45961.0,1818427.0,659.0,34936.0,35595.0,1899983.0,0.9570754054115221,10.479960457537974,14.413482399628451,Brooklyn
40,2019,57660.0,652673.0,26571.0,36309.0,62880.0,773213.0,0.8441050525534362,11.048983427103089,13.388831517136769,Brooklyn
40,2020,2697.0,312669.0,4888.0,8307.0,13195.0,328561.0,0.951631508304394,9.487593248937424,12.652900401978973,Brooklyn
40,2021,2302.0,423314.0,1723.0,5940.0,7663.0,433279.0,0.977000962428366,8.944158830970403,12.955869499432453,Brooklyn
40,2022,2791.0,515440.0,1400.0,6018.0,7418.0,525649.0,0.9805782946414813,8.911664758049536,13.152776183812524,Brooklyn
40,2023,3339.0,528512.0,625.0,4519.0,5144.0,536995.0,0.9842028324286073,8.545586265917455,13.177820789805708,Brooklyn
40,2024,3141.0,556231.0,340.0,7249.0,7589.0,566961.0,0.9810745359910117,8.934455109403913,13.228938954575842,Brooklyn
40,2025,3600.0,584008.0,293.0,14254.0,14547.0,602155.0,0.9698632411920519,9.585140065773462,13.277669960346676,Brooklyn
41,2019,148634.0,1576715.0,337400.0,318223.0,655623.0,2380972.0,0.6622148433496908,13.393341207603736,14.27085412672126,Manhattan
41,2020,9796.0,1097325.0,96011.0,135081.0,231092.0,1338213.0,0.8199927814182048,12.350571178614391,13.908385957914472,Manhattan
41,2021,7574.0,1221825.0,57673.0,141254.0,198927.0,1428326.0,0.8554244619225583,12.200693202235662,14.01585620060248,Manhattan
41,2022,15716.0,1360177.0,57290.0,113909.0,171199.0,1547092.0,0.879183009155241,12.050581901551224,14.123125396302665,Manhattan
41,2023,10921.0,1491617.0,41687.0,83209.0,124896.0,1627434.0,0.9165453099787764,11.735236669980342,14.215371324379271,Manhattan
41,2024,12653.0,1573962.0,28127.0,111631.0,139758.0,1726373.0,0.911716065995008,11.847667634459409,14.269106565355475,Manhattan
41,2025,25522.0,1581628.0,22997.0,176766.0,199763.0,1806913.0,0.8753205051931111,12.204886942862512,14.273965254273138,Manhattan
42,2019,195888.0,2041124.0,206980.0,140767.0,347747.0,2584759.0,0.7896767164753078,12.759230482861346,14.529011194478592,Manhattan
42,2020,18106.0,1696429.0,67853.0,70709.0,138562.0,1853097.0,0.9154561256102621,11.839073157872228,14.344036011461213,Manhattan
42,2021,18325.0,1789947.0,38477.0,62959.0,101436.0,1909708.0,0.9372883184235495,11.527183336716927,14.397696568440036,Manhattan
42,2022,28935.0,1915316.0,29373.0,38584.0,67957.0,2012208.0,0.9518479202945223,11.12663043119762,14.465393180038557,Manhattan
42,2023,15728.0,2089770.0,19412.0,30017.0,49429.0,2154927.0,0.9697637089330636,10.80829257546719,14.552564570038395,Manhattan
42,2024,18609.0,2161477.0,12634.0,54813.0,67447.0,2247533.0,0.9617109070256143,11.119097383256094,14.586302342274477,Manhattan
42,2025,41973.0,2157873.0,10313.0,121520.0,131833.0,2331679.0,0.9254588646207303,11.789291249073534,14.584633572280675,Manhattan
43,2019,76077.0,420735.0,63826.0,1306953.0,1370779.0,1867591.0,0.22528219508446978,14.1308897493438,12.949758460793667,Manhattan
43,2020,2328.0,200875.0,21705.0,382597.0,404302.0,607505.0,0.33065571476777966,12.909917402438294,12.210438103039813,Manhattan
43,2021,1861.0,284870.0,17502.0,552584.0,570086.0,856817.0,0.33247472914286247,13.253542505622896,12.559788214836255,Manhattan
43,2022,3774.0,357574.0,25233.0,659508.0,684741.0,1046089.0,0.3418198642754106,13.436795943555925,12.787097612703096,Manhattan
43,2023,3627.0,360624.0,32115.0,620587.0,652702.0,1016953.0,0.3546122583836224,13.388875948813498,12.795591143277052,Manhattan
43,2024,2795.0,362100.0,32136.0,633607.0,665743.0,1030638.0,0.3513357745396541,13.408658989163522,12.799675695753733,Manhattan
43,2025,3132.0,361769.0,27349.0,598062.0,625411.0,990312.0,0.3653081049204695,13.346164312594402,12.798761165574737,Manhattan
44,2019,13976.0,65861.0,21.0,377.0,398.0,80235.0,0.8208512494547268,5.986452005284438,11.095301739538133,Staten Island
44,2020,9820.0,46330.0,53.0,903.0,956.0,57106.0,0.81129828739537,6.862757913051401,10.743544978410695,Staten Island
44,2021,7725.0,63967.0,80.0,1296.0,1376.0,73068.0,0.8754447911534461,7.226936018493289,11.066122604361524,Staten Island
44,2022,11604.0,77105.0,7.0,333.0,340.0,89049.0,0.8658715987826927,5.8289456176102075,11.252923408291757,Staten Island
44,2023,13181.0,87275.0,0.0,232.0,232.0,100688.0,0.8667865088193231,5.44673737166631,11.376819331973238,Staten Island
44,2024,13844.0,96510.0,0.0,10.0,10.0,110364.0,0.8744699358486463,2.302585092994046,11.477401908901182,Staten Island
44,2025,14911.0,109881.0,0.0,19.0,19.0,124811.0,0.8803791332494733,2.9444389791664403,11.607153241005074,Staten Island
45,2019,63769.0,648452.0,497.0,163218.0,163715.0,875936.0,0.7402960946918496,12.005882390193737,13.382343263037024,Manhattan
45,2020,4597.0,291780.0,543.0,35534.0,36077.0,332454.0,0.8776552545615334,10.493410822160769,12.583755372625886,Manhattan
45,2021,4865.0,386566.0,313.0,37295.0,37608.0,429039.0,0.9010043376010106,10.534972072703967,12.865057895691253,Manhattan
45,2022,10261.0,549240.0,2.0,50174.0,50176.0,609677.0,0.90087046091619,10.823292103710079,13.216290783435689,Manhattan
45,2023,11153.0,609542.0,0.0,50748.0,50748.0,671443.0,0.9078090024022888,10.834627487260489,13.320463134471106,Manhattan
45,2024,7807.0,608811.0,24.0,61540.0,61564.0,678182.0,0.8977103491393166,11.027832563099844,13.319263153697525,Manhattan
45,2025,10683.0,602875.0,46.0,90743.0,90789.0,704347.0,0.855934645849276,11.416293411876241,13.309465157371273,Manhattan
46,2019,3723.0,46133.0,1063.0,316.0,1379.0,51235.0,0.9004196350151263,7.229113877793302,10.739283808037968,Bronx
46,2020,692.0,34248.0,483.0,265.0,748.0,35688.0,0.9596503026227303,6.617402977974478,10.441383447824782,Bronx
46,2021,497.0,39882.0,379.0,267.0,646.0,41025.0,0.9721389396709323,6.470799503782602,10.593680373269637,Bronx
46,2022,811.0,40062.0,3.0,84.0,87.0,40960.0,0.978076171875,4.465908118654584,10.598183533085924,Bronx
46,2023,493.0,43114.0,6.0,90.0,96.0,43703.0,0.9865226643479853,4.564348191467836,10.67160304933338,Bronx
46,2024,864.0,45859.0,1.0,300.0,301.0,47024.0,0.9752254168084382,5.707110264748875,10.733326750679167,Bronx
46,2025,1716.0,51025.0,13.0,731.0,744.0,53485.0,0.9540057960175751,6.612041034833092,10.840070987678045,Bronx
47,2019,78376.0,713071.0,9949.0,3507.0,13456.0,804903.0,0.8859092337834497,9.507180382212729,13.477336273681386,Bronx
47,2020,13354.0,641598.0,4094.0,3194.0,7288.0,662240.0,0.9688300314085528,8.893984438939794,13.371717218322601,Bronx
47,2021,10258.0,682500.0,3571.0,4085.0,7656.0,700414.0,0.9744236979843349,8.94324493313279,13.433517806041252,Bronx
47,2022,10248.0,671862.0,526.0,900.0,1426.0,683536.0,0.982921162894127,7.262628600974241,13.417808241273764,Bronx
47,2023,5896.0,744866.0,405.0,1209.0,1614.0,752376.0,0.9900182887279765,7.3864708488298945,13.520959615412096,Bronx
47,2024,7058.0,778901.0,178.0,2671.0,2849.0,788808.0,0.987440543199359,7.954723334497908,13.565639230769072,Bronx
47,2025,14065.0,814024.0,195.0,8062.0,8257.0,836346.0,0.9733100893649279,9.01881660441743,13.609745128579515,Bronx
48,2019,316026.0,2701174.0,512.0,2659840.0,2660352.0,5677552.0,0.47576385033549673,14.793969002829998,14.809197051284805,Manhattan
48,2020,12163.0,1236248.0,425.0,720254.0,720679.0,1969090.0,0.6278270673255159,13.487949102150276,14.027591544121996,Manhattan
48,2021,10866.0,1676940.0,464.0,867308.0,867772.0,2555578.0,0.6561881499997261,13.673684286326882,14.33248126198998,Manhattan
48,2022,20829.0,2321520.0,37.0,1184528.0,1184565.0,3526914.0,0.6582298292501604,13.984886176550257,14.657732701524539,Manhattan
48,2023,26935.0,2392833.0,5.0,992631.0,992636.0,3412404.0,0.7012162100384363,13.808119309863851,14.687988577576897,Manhattan
48,2024,18309.0,2376424.0,109.0,1004135.0,1004244.0,3398977.0,0.6991585997786981,13.819745577595764,14.681107394722606,Manhattan
48,2025,19214.0,2294918.0,90.0,1048239.0,1048329.0,3362461.0,0.6825114105412673,13.862708025894715,14.646207670990961,Manhattan
49,2019,145068.0,1550109.0,51086.0,20367.0,71453.0,1766630.0,0.8774383996648987,11.176795169880346,14.253835809003558,Brooklyn
49,2020,5763.0,879430.0,11774.0,6831.0,18605.0,903798.0,0.9730382231427819,9.831185640780722,13.687029249315723,Brooklyn
49,2021,5426.0,1057653.0,6078.0,7269.0,13347.0,1076426.0,0.9825598787097302,9.499046919474152,13.87156286028837,Brooklyn
49,2022,13199.0,1247205.0,2701.0,5644.0,8345.0,1268749.0,0.9830194940055125,9.029417836095936,14.036415605697783,Brooklyn
49,2023,15885.0,1366499.0,1318.0,5470.0,6788.0,1389172.0,0.983678766920151,8.822911626354117,14.127762552553431,Brooklyn
49,2024,16137.0,1459840.0,687.0,12423.0,13110.0,1489087.0,0.9803591059488129,9.481130576757746,14.193837398638106,Brooklyn
49,2025,21978.0,1472665.0,655.0,34135.0,34790.0,1529433.0,0.9628829768940516,10.457085268145988,14.202584242559633,Brooklyn
50,2019,131668.0,1693934.0,233.0,737389.0,737622.0,2563224.0,0.6608606973093261,13.51118677724393,14.342564192396175,Manhattan
50,2020,3847.0,810428.0,277.0,192284.0,192561.0,1006836.0,0.8049255290831874,12.168168265630008,13.605317782158837,Manhattan
50,2021,4815.0,1035128.0,302.0,227982.0,228284.0,1268227.0,0.8162008851727648,12.338345746838115,13.850035648532502,Manhattan
50,2022,12243.0,1371781.0,8.0,292670.0,292678.0,1676702.0,0.8181424009752478,12.58682830757295,14.131620453535927,Manhattan
50,2023,20232.0,1460076.0,0.0,239103.0,239103.0,1719411.0,0.8491721874525637,12.384649700419146,14.193999047124237,Manhattan
50,2024,12866.0,1384380.0,16.0,241159.0,241175.0,1638421.0,0.8449476660760574,12.393278090038754,14.140762943947264,Manhattan
50,2025,13368.0,1281182.0,65.0,288341.0,288406.0,1582956.0,0.8093604623249162,12.572124488614802,14.063293647289694,Manhattan
51,2019,80690.0,742975.0,20855.0,6880.0,27735.0,851400.0,0.872650927883486,10.230450432489334,13.518417675758306,Bronx
51,2020,15212.0,565514.0,8016.0,5010.0,13026.0,593752.0,0.9524414233552055,9.474702639106347,13.24549033108421,Bronx
51,2021,11263.0,712002.0,6117.0,5330.0,11447.0,734712.0,0.9690899291150818,9.345482965918476,13.475835999378932,Bronx
51,2022,13101.0,754551.0,162.0,2000.0,2162.0,769814.0,0.9801731327307636,7.6787889981991535,13.53387814933904,Bronx
51,2023,7427.0,858644.0,116.0,3215.0,3331.0,869402.0,0.9876259773959573,8.11102783819368,13.663109679674323,Bronx
51,2024,15864.0,913503.0,54.0,5354.0,5408.0,934775.0,0.9772437217512235,8.5956346177228,13.725041938867056,Bronx
51,2025,32255.0,969302.0,362.0,12814.0,13176.0,1014733.0,0.9552286167888498,9.486152271857476,13.784331503823253,Bronx
52,2019,32514.0,349687.0,51991.0,42227.0,94218.0,476419.0,0.7339904579792158,11.453366525113008,12.764793747639281,Brooklyn
52,2020,1453.0,184751.0,13558.0,10634.0,24192.0,210396.0,0.8781108005855625,10.09377727897926,12.126764251515691,Brooklyn
52,2021,1310.0,247116.0,5369.0,8031.0,13400.0,261826.0,0.9438176498896214,9.503009985939002,12.417613140993348,Brooklyn
52,2022,2083.0,315407.0,3704.0,9271.0,12975.0,330465.0,0.9544339037416973,9.470779708034089,12.661619147304107,Brooklyn
52,2023,2456.0,352100.0,1946.0,7189.0,9135.0,363691.0,0.9681295385368348,9.119868468812108,12.771670505143144,Brooklyn
52,2024,2847.0,372877.0,1130.0,8859.0,9989.0,385713.0,0.9667213705527167,9.20923976653215,12.829003885530456,Brooklyn
52,2025,4247.0,376075.0,781.0,14513.0,15294.0,395616.0,0.9506061433309068,9.63521587360417,12.837543870566025,Brooklyn
53,2019,36952.0,293357.0,1943.0,1611.0,3554.0,333863.0,0.8786747857654188,8.175829008714597,12.589145576349859,Queens
53,2020,12253.0,191188.0,693.0,1017.0,1710.0,205151.0,0.9319379383965957,7.444248649496705,12.161012516123575,Queens
53,2021,9943.0,237760.0,362.0,826.0,1188.0,248891.0,0.9552776114845455,7.080026499922591,12.379017040511531,Queens
53,2022,8838.0,278432.0,234.0,414.0,648.0,287918.0,0.9670531192909092,6.473890696352274,12.53692914336575,Queens
53,2023,8040.0,311583.0,195.0,480.0,675.0,320298.0,0.9727909634153195,6.51471269087253,12.649421034365918,Queens
53,2024,6478.0,347924.0,174.0,1138.0,1312.0,355714.0,0.9781003840163727,7.179307969504034,12.75973934410127,Queens
53,2025,6616.0,378147.0,136.0,3560.0,3696.0,388459.0,0.9734540839573803,8.215006432761575,12.843038287892929,Queens
54,2019,15275.0,151486.0,2031.0,2588.0,4619.0,171380.0,0.883918776986813,8.437933510430605,11.92824849042064,Brooklyn
54,2020,975.0,76397.0,483.0,754.0,1237.0,78609.0,0.9718607284153215,7.1204443723924875,11.243698707367935,Brooklyn
54,2021,693.0,92736.0,257.0,653.0,910.0,94339.0,0.9830080878533798,6.813444599510896,11.437512025680354,Brooklyn
54,2022,810.0,114908.0,216.0,672.0,888.0,116606.0,0.9854381421196164,6.78897174299217,11.651887087174618,Brooklyn
54,2023,1433.0,127162.0,137.0,685.0,822.0,129417.0,0.9825757048919385,6.71174039505618,11.753217143117473,Brooklyn
54,2024,1349.0,137215.0,90.0,1644.0,1734.0,140298.0,0.9780253460491241,7.458186157340487,11.829304317743958,Brooklyn
54,2025,994.0,143930.0,105.0,3871.0,3976.0,148900.0,0.9666218938885158,8.288031567776464,11.877082349256716,Brooklyn
55,2019,47169.0,438455.0,24352.0,3071.0,27423.0,513047.0,0.8546098115767171,10.219137356321928,12.991012462951351,Brooklyn
55,2020,21899.0,364323.0,7811.0,3197.0,11008.0,397230.0,0.9171588248621705,9.306377560173125,12.805796115782767,Brooklyn
55,2021,16439.0,473918.0,5598.0,4340.0,9938.0,500295.0,0.9472771065071608,9.204121072162266,13.068789589931127,Brooklyn
